tile,n_pixels,rmse,mae,bias,r2,true_mean,true_std,pred_mean
lat+63.9657_lon+015.8521_00040,65536,32.85878372192383,25.369688034057617,-23.926528930664062,0.31260626745413067,51.27388000488281,39.63224792480469,27.347352981567383
lat+64.1198_lon+017.0719_00052,65536,33.34079360961914,26.98948097229004,-24.200281143188477,0.09893707517911576,57.99676513671875,35.1235466003418,33.796485900878906
lat+65.2132_lon+015.9358_00083,65536,33.350337982177734,27.700902938842773,-25.976070404052734,0.01933273161273963,54.48072814941406,33.67746353149414,28.504657745361328
lat+66.8264_lon+018.5050_00072,65536,33.44565963745117,27.09971809387207,-23.05414390563965,0.011019157389152268,41.7286376953125,33.6314697265625,18.67449378967285
lat+64.1017_lon+018.4355_00029,65536,34.078243255615234,26.945940017700195,-24.544387817382812,0.09795534960579588,48.958526611328125,35.88088607788086,24.414138793945312
lat+64.2736_lon+020.8900_00062,65536,34.083499908447266,28.58864974975586,-26.110130310058594,0.09364435480860145,65.8125,35.80097579956055,39.702369689941406
lat+61.4803_lon+014.6401_00097,65536,34.08436965942383,28.965011596679688,-27.904190063476562,-0.10569631150655012,61.73309326171875,32.41435241699219,33.82890319824219
lat+67.6523_lon+023.0615_00034,65536,34.350582122802734,27.96445655822754,-27.186321258544922,-0.43671517150841876,44.54029846191406,28.65818977355957,17.35397720336914
lat+65.9057_lon+016.6585_00053,65536,34.3704948425293,27.473745346069336,-22.039451599121094,0.2588594500979742,44.591583251953125,39.92413330078125,22.55213165283203
lat+65.7008_lon+018.6209_00087,65536,34.509864807128906,28.254425048828125,-27.141658782958984,-0.2649080189853461,45.39695739746094,30.684125900268555,18.25529670715332
lat+63.3475_lon+016.2011_00079,65536,34.72773742675781,28.954553604125977,-27.94649314880371,-0.02916860379902597,62.10011291503906,34.23207473754883,34.15361785888672
lat+66.2111_lon+017.0172_00017,65536,35.128623962402344,30.258136749267578,-27.6112117767334,-0.23940058147931742,54.0301513671875,31.55406379699707,26.4189395904541
lat+64.6135_lon+015.7162_00081,65536,35.35365676879883,31.18177604675293,-30.7340087890625,-0.4029718428006859,61.53265380859375,29.847631454467773,30.79864501953125
lat+63.1506_lon+018.3136_00093,65536,35.354610443115234,30.06774139404297,-26.41961669921875,-0.034304461247644635,82.20866394042969,34.763370513916016,55.78904724121094
