tile,n_pixels,rmse,mae,bias,r2,true_mean,true_std,pred_mean
lat+64.2736_lon+020.8900_00062,65536,27.60543441772461,21.6501407623291,5.036516189575195,0.40543491056183334,65.8125,35.80097579956055,70.84901428222656
lat+63.1090_lon+017.7733_00044,65536,27.62261390686035,20.325061798095703,-2.0776207447052,0.5560278831770457,63.61102294921875,41.455955505371094,61.53340148925781
lat+59.4753_lon+013.5214_00057,65536,27.821199417114258,20.154579162597656,-8.825530052185059,0.7711868908360435,73.337646484375,58.16147232055664,64.51211547851562
lat+62.0584_lon+016.9607_00043,65536,28.256006240844727,21.89468002319336,-1.9750291109085083,0.4815223460764281,81.18247985839844,39.24151611328125,79.20745086669922
lat+58.2369_lon+015.1494_00071,65536,28.438581466674805,21.188644409179688,-12.715459823608398,0.7599800087903068,93.31106567382812,58.04759216308594,80.5956039428711
lat+67.8793_lon+022.8541_00021,65536,28.52268409729004,25.017749786376953,-24.76793670654297,-0.4823237872479935,43.248992919921875,23.4271183013916,18.481056213378906
lat+57.0668_lon+015.7669_00046,65536,28.606481552124023,22.5415096282959,-15.486021995544434,0.33966667369313164,90.31465148925781,35.2032585144043,74.82862854003906
lat+64.4238_lon+020.3414_00098,65536,28.637897491455078,22.976932525634766,11.329814910888672,0.24966165800643692,74.95753479003906,33.06073760986328,86.28734588623047
lat+57.2294_lon+012.7489_00010,65536,28.656780242919922,22.176280975341797,5.921605110168457,0.6359669291510719,80.51834106445312,47.495994567871094,86.43994140625
lat+65.9148_lon+021.7863_00085,65536,29.0417423248291,23.173057556152344,1.1761927604675293,0.39057494460830666,77.15193176269531,37.20167922973633,78.328125
lat+66.8698_lon+022.6742_00019,65536,29.688383102416992,23.51878547668457,3.319610118865967,-0.028570329649979298,59.75932312011719,29.273157119750977,63.07893371582031
lat+59.8198_lon+012.8188_00076,65536,30.085323333740234,22.93012237548828,-14.92719554901123,0.6128814487932848,108.64280700683594,48.35403060913086,93.71560668945312
lat+68.1915_lon+020.2047_00088,65536,31.76536750793457,24.3203125,-23.579044342041016,-0.5548646963604866,28.827301025390625,25.474613189697266,5.248256206512451
lat+57.1689_lon+014.6333_00080,65536,32.30400848388672,23.90717124938965,-16.78839874267578,0.6453321138169557,81.43609619140625,54.243221282958984,64.64769744873047
lat+57.4600_lon+015.2780_00013,65536,32.313255310058594,24.51654052734375,-18.199201583862305,0.6466121042607427,94.30685424804688,54.35692596435547,76.10765075683594
lat+59.2437_lon+017.7532_00025,65536,32.781185150146484,23.108457565307617,-8.64069652557373,0.6479698905237191,52.07560729980469,55.25031661987305,43.434913635253906
lat+58.1751_lon+015.8133_00009,65536,33.28824234008789,25.481536865234375,-20.13680648803711,0.6451351463979451,83.19108581542969,55.88038635253906,63.054283142089844
lat+65.9399_lon+023.4564_00078,65536,33.620792388916016,26.178417205810547,16.296716690063477,-0.3005238813992399,61.17530822753906,29.4814453125,77.4720230102539
lat+67.1878_lon+020.4789_00027,65536,35.275184631347656,30.27219009399414,-29.26544952392578,-0.5255704152282537,52.803314208984375,28.559667587280273,23.53786277770996
lat+58.0287_lon+015.4000_00063,65536,35.47154235839844,27.924495697021484,-23.294151306152344,0.5787759265711561,94.65838623046875,54.65419387817383,71.3642349243164
lat+66.7664_lon+023.4599_00092,65536,39.74458694458008,31.583641052246094,25.235023498535156,-1.206777542051503,63.70884704589844,26.754613876342773,88.9438705444336
lat+57.8499_lon+016.0531_00008,65536,41.36402893066406,34.259429931640625,-30.496980667114258,0.3772131097426593,101.38125610351562,52.41469955444336,70.88427734375
