tile,n_pixels,rmse,mae,bias,r2,true_mean,true_std,pred_mean
lat+64.7169_lon+016.6411_00067,65536,37.42045974731445,30.94379425048828,28.510684967041016,-0.41549982752303016,50.581939697265625,31.452430725097656,79.0926284790039
lat+64.6135_lon+015.7162_00081,65536,37.48707580566406,32.89390563964844,31.48784065246582,-0.5774056473344151,61.53265380859375,29.847631454467773,93.02049255371094
lat+57.8499_lon+016.0531_00008,65536,37.947662353515625,28.855079650878906,22.700002670288086,0.47584001128949016,101.38125610351562,52.41469955444336,124.08126068115234
lat+58.7134_lon+016.7782_00064,65536,39.52211380004883,30.587139129638672,27.767724990844727,0.3251308243330623,58.9449462890625,48.10944747924805,86.71267700195312
lat+61.4803_lon+014.6401_00097,65536,39.807186126708984,34.93022155761719,34.082069396972656,-0.5081631145078325,61.73309326171875,32.41435241699219,95.8151626586914
lat+57.4600_lon+015.2780_00013,65536,39.9032096862793,31.63343048095703,26.934757232666016,0.46110284366259446,94.30685424804688,54.35692596435547,121.24160766601562
lat+59.3482_lon+013.3680_00026,65536,39.90680694580078,34.70536422729492,32.761558532714844,0.40589085478206954,34.04158020019531,51.774253845214844,66.80313873291016
lat+64.1017_lon+018.4355_00029,65536,39.97133255004883,33.145423889160156,31.893917083740234,-0.24099753353966036,48.958526611328125,35.88088607788086,80.85244750976562
lat+58.5880_lon+015.6400_00000,65536,40.45515060424805,34.57229232788086,32.782447814941406,0.4259540562316677,78.28706359863281,53.394989013671875,111.06951141357422
lat+59.8198_lon+012.8188_00076,65536,40.74394607543945,32.36848449707031,29.436792373657227,0.2899959987085602,108.64280700683594,48.35403060913086,138.07960510253906
lat+59.2563_lon+015.3601_00086,65536,40.81319808959961,30.773683547973633,29.287147521972656,0.3878342000208339,34.12077331542969,52.163421630859375,63.40792465209961
lat+59.4753_lon+013.5214_00057,65536,41.176727294921875,33.15477752685547,28.579147338867188,0.49877484280379014,73.337646484375,58.16147232055664,101.91679382324219
lat+63.9657_lon+015.8521_00040,65536,41.654380798339844,33.513267517089844,32.111141204833984,-0.1046481553469889,51.27388000488281,39.63224792480469,83.38502502441406
lat+58.1751_lon+015.8133_00009,65536,41.65980911254883,32.9237060546875,28.604299545288086,0.44420359241080754,83.19108581542969,55.88038635253906,111.79537963867188
lat+64.3596_lon+016.5273_00041,65536,42.70541763305664,36.06773376464844,35.673213958740234,-1.0130288801431147,37.020416259765625,30.099411010742188,72.69363403320312
lat+63.3935_lon+014.4350_00038,65536,42.86283874511719,36.63508605957031,34.69727325439453,-0.4189545284928291,62.11299133300781,35.98294448852539,96.81025695800781
lat+64.5763_lon+016.5147_00095,65536,43.031246185302734,36.59947967529297,35.73335266113281,-0.7429796631709091,46.812713623046875,32.59400939941406,82.54605865478516
lat+58.0287_lon+015.4000_00063,65536,43.15238571166992,34.973854064941406,32.08180236816406,0.3766059045124581,94.65838623046875,54.65419387817383,126.74018859863281
lat+57.1689_lon+014.6333_00080,65536,43.47346115112305,35.02384567260742,29.4488582611084,0.3576710960014843,81.43609619140625,54.243221282958984,110.88495635986328
lat+58.9563_lon+013.0949_00096,65536,43.47875213623047,36.652854919433594,35.74152755737305,-0.2302246131957324,24.276412963867188,39.19989013671875,60.017940521240234
lat+60.4972_lon+017.0285_00042,65536,44.45075607299805,39.226165771484375,37.55909729003906,-0.09807998618235336,95.39459228515625,42.41917037963867,132.9536895751953
lat+64.4238_lon+020.3414_00098,65536,44.55129623413086,39.85322570800781,38.783302307128906,-0.8159153750777031,74.95753479003906,33.06073760986328,113.74083709716797
lat+57.2128_lon+016.0797_00030,65536,44.70037078857422,37.597259521484375,34.7944450378418,0.03354409393253199,83.81546020507812,45.46949005126953,118.60990142822266
lat+61.5057_lon+014.7455_00005,65536,44.757076263427734,39.91517639160156,39.32686233520508,-0.8749192514025177,60.50306701660156,32.68665313720703,99.82992553710938
lat+64.1198_lon+017.0719_00052,65536,44.875362396240234,39.34235382080078,38.15256118774414,-0.6323723396328838,57.99676513671875,35.1235466003418,96.14932250976562
lat+63.5770_lon+018.4623_00060,65536,44.95546340942383,40.200286865234375,39.4859733581543,-0.4816582384355619,73.55804443359375,36.93247985839844,113.04402160644531
lat+64.4943_lon+020.7998_00055,65536,45.554237365722656,39.568782806396484,37.88168716430664,-0.4413983169838658,69.57742309570312,37.94344711303711,107.45911407470703
lat+59.2437_lon+017.7532_00025,65536,46.015438079833984,35.94565200805664,26.069425582885742,0.3063545157456281,52.07560729980469,55.25031661987305,78.14503479003906
lat+58.5547_lon+011.5871_00007,65536,46.0916748046875,37.8903694152832,34.125213623046875,0.22993227572262354,72.26353454589844,52.52402877807617,106.38874816894531
lat+59.5245_lon+012.4389_00048,65536,46.32558059692383,40.7276611328125,39.90739059448242,0.2527049325966588,80.2259521484375,53.588897705078125,120.13334655761719
lat+57.0668_lon+015.7669_00046,65536,46.682762145996094,40.3973388671875,37.18928527832031,-0.7585203604300748,90.31465148925781,35.2032585144043,127.50393676757812
lat+64.2736_lon+020.8900_00062,65536,46.77324295043945,40.474334716796875,38.648475646972656,-0.7068887617326403,65.8125,35.80097579956055,104.46097564697266
lat+62.2352_lon+014.5236_00068,65536,46.789676666259766,41.39469528198242,41.251739501953125,-1.0955933430479803,37.12359619140625,32.32187271118164,78.37533569335938
lat+62.9300_lon+016.0267_00016,65536,47.54999542236328,41.21073913574219,39.831398010253906,-0.19021559833527757,72.23373413085938,43.585060119628906,112.06513214111328
lat+60.7081_lon+014.4537_00035,65536,47.63826370239258,41.70795440673828,41.234153747558594,-0.15178468153435065,67.75137329101562,44.38848114013672,108.98552703857422
lat+59.9203_lon+018.5129_00082,65536,47.7773551940918,41.19156265258789,38.853187561035156,0.091395514040852,84.00222778320312,50.12272644042969,122.85541534423828
lat+63.3475_lon+016.2011_00079,65536,47.97507858276367,43.07826232910156,42.46415710449219,-0.9641062698919578,62.10011291503906,34.23207473754883,104.56427001953125
lat+62.7054_lon+016.4458_00011,65536,48.641082763671875,42.26017761230469,41.61115264892578,-0.015109079462977348,64.02476501464844,48.27773666381836,105.63591003417969
lat+57.4842_lon+016.6536_00089,65536,49.210655212402344,43.2384147644043,42.72032165527344,-0.5308906441641335,39.014251708984375,39.77288055419922,81.73457336425781
lat+58.2852_lon+012.5222_00090,65536,49.73575973510742,41.41193771362305,40.25498580932617,0.04244710001536689,62.931121826171875,50.826168060302734,103.18610382080078
